age,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
36,2.54,66,6.87,7.89,2.42,11,26,3.31
31,5.54,43,8.9,4.9,9.06,8,279,10
57,2.42,68,7.64,7.45,4.81,26,53,3.76
34,8.52,4,8.09,5.83,9.77,53,24,10
52,8.95,36,5.57,5.18,10,101,39,10
46,8.61,70,5.09,4.9,10,25,181,10
59,9.84,103,5.13,2.92,10,32,295,10
34,9.23,55,6.42,4.67,10,27,89,10
25,3.52,50,8.29,6.64,4.79,16,76,4.06
18,3.83,55,5.08,7.64,5.26,109,78,5.44
53,5.79,111,6.85,4.83,7.49,18,289,8.49
24,4.46,41,8.04,8.73,2.8,88,259,2.88
22,9.73,12,6.5,5.14,9.42,39,121,9.65
41,4.06,33,6.08,6.35,5.88,41,143,6.59
45,7.66,99,5.73,3.88,10,50,237,10
34,6.18,33,7,7.37,6.04,115,48,9.44
54,9.61,52,8.09,3.41,10,62,198,9.61
37,7.7,2,8.98,4.11,10,45,120,9.59
20,3.73,73,8.35,7.58,6.8,22,113,7.85
54,2.77,106,6.26,7.9,3.43,18,181,4.5
43,8.69,98,4.4,1.8,10,56,101,9.31
32,9.2,36,4.6,6.55,9.9,116,92,10
25,8.48,51,4.15,4.6,10,58,140,9.28
30,7.64,5,5.81,4.46,10,79,166,10
20,3.9,20,6.41,7.43,7.13,24,153,7.65
18,5.55,44,8.1,7.98,7.55,80,110,7.04
26,9.24,4,4.43,3.22,10,76,59,8.82
48,2.21,2,5.14,9.17,2.2,72,297,1
58,5.45,19,6.55,8.57,3.6,91,282,3.65
43,4.2,93,8.25,6.26,6.44,30,24,7.6
34,7.1,75,4.44,5.19,10,116,219,9.04
51,6.71,60,5.22,6.47,9.23,115,217,10
26,6.04,34,6.72,6.83,7.5,70,132,8.22
30,3.52,31,5.62,7.19,3.59,70,203,4.46
22,2.44,18,8.96,9.25,2.1,109,208,1.16
58,8.06,14,6.26,6.87,7.34,99,276,7.69
30,9.93,73,8.56,2.07,10,72,171,9.26
18,2.52,56,8.7,8.62,2.55,18,299,3.07
42,1.68,25,5.3,7.5,4.21,75,193,4.85
21,7.71,69,5.63,4.88,10,99,175,10
53,4.09,111,5.62,5.37,7.84,26,219,10
27,2.92,110,6.18,5.87,6.51,33,32,6.86
45,5.73,89,4.32,6.93,8.29,89,111,9.6
23,7.08,1,8.04,7.09,7.03,37,47,6.73
44,2.93,48,4.65,9.03,2.03,21,30,2.1
29,9.95,47,8.47,3.4,10,84,61,8.61
20,3.95,31,6.88,8.44,4.66,70,210,5.61
50,3.83,2,6.41,9.4,3.36,37,79,2.96
27,4.81,82,7.3,6.26,5.83,70,129,4.31
48,7.71,99,8.67,3.78,10,30,99,9.76
32,8.86,19,5.48,5.09,10,36,175,10
24,3.92,93,5.35,5.47,8.84,107,266,9.8
53,2.07,36,5.85,8.06,2.7,77,211,2.32
31,3.31,108,6.43,6.25,6.79,58,188,7.88
31,1.76,19,4.38,7.12,3.81,31,27,3.89
20,6.67,59,7.4,6.24,7.01,89,65,7.2
20,7.67,97,6.6,3.8,10,71,197,8.81
39,4.86,58,6.7,7.43,6.06,77,228,6.43
36,9.58,107,5.25,4.39,10,78,143,10
52,7.55,80,8.2,3.17,10,62,217,10
29,4.42,41,5.99,7.78,5.92,16,102,5.74
22,1.92,22,7.26,9.29,2.98,56,50,2.42
27,5.44,40,5.2,7.68,5.29,17,279,2.62
58,5.53,72,8.08,6.48,9.43,62,44,10
50,5.96,26,5.5,4.4,10,47,183,9.88
30,7.14,80,8.61,3.93,8.01,89,147,7.77
52,3.38,104,6.27,6.05,6.57,79,60,6.11
49,1.02,45,4.73,8,3.9,37,251,3.86
28,8.32,16,7.06,4.7,9.99,101,153,10
55,8.41,112,6.78,3.73,10,4,31,10
41,9.2,1,6.11,5.98,10,56,150,9.9
52,9.72,14,8.1,6.31,9.78,100,190,8.34
36,2.43,74,6.11,8.72,3.11,81,171,1.25
23,4.18,117,4.68,6.58,4.23,54,266,3.48
57,8.66,56,4.14,5.27,10,39,180,10
59,9.41,100,8.46,3.64,10,95,155,10
52,1.13,40,6.33,8.8,3.36,78,296,3.91
21,4.49,72,6.81,6,4.95,89,273,4.92
50,2.02,13,4.57,7.43,5.25,105,209,5.8
30,8.1,7,6.45,5.32,10,2,214,10
53,7.72,106,6.67,4.07,10,113,32,10
36,7.79,75,6.33,5.68,10,64,235,10
29,4.51,6,8.77,8.71,4.34,80,48,3.3
28,4.66,66,6.86,5.38,7.4,73,276,7.84
23,3.36,25,8.87,7.77,6.34,14,210,4.88
29,4.25,2,4.77,7.23,3.92,37,195,5.6
44,9.85,45,8.57,4.09,10,108,197,9.1
58,1.42,3,6.76,6.56,5.83,2,277,7.1
42,3.92,56,5.48,3.86,8.04,57,191,8.13
59,8.11,95,7.73,4.3,9.09,107,221,8.06
20,4.44,45,6.78,7.72,5.21,16,62,4.16
20,9.55,13,6.88,5.75,10,4,102,10
37,3.99,2,4.86,7.17,4.31,48,174,4.52
45,8.65,12,7.4,6.63,6.8,93,195,6.97
40,8.34,7,5.47,5.84,9.17,44,194,6.84
20,1.08,55,5.78,9.29,1,47,253,2.7
59,4.63,101,8.53,6.41,6.32,59,104,5.75
41,3.53,1,4.9,9.11,3.01,83,219,3.36
57,5.32,101,8.43,4.94,8.98,80,153,7.54
23,5.16,115,6.5,4.92,8.36,9,46,8.95
37,9.15,45,4.89,3.65,10,4,195,10
28,2.65,30,8.06,7.07,3.39,69,157,3.94
49,2.64,102,7.26,6.23,5.92,90,63,5.58
44,1.97,90,5.73,6.91,4.25,40,292,4.88
38,7.65,80,5.5,6.93,9.39,22,289,7.87
30,9.26,34,6.1,6.44,9.41,94,48,9.49
39,4.32,61,4.68,7.46,6.34,16,120,6.21
52,1.56,45,8.05,7.92,3.29,46,151,4.8
39,2.4,23,5.39,8.43,2.86,5,97,2.61
45,1.92,64,8.13,9.59,1,101,202,1
38,6.33,92,7.66,4.99,8.22,102,263,8.07
35,3.54,89,8.71,5.41,6.76,0,267,6.86
48,9.08,43,4.5,7.39,8.51,107,242,6.8
54,2.46,98,5.75,7.33,4.82,36,80,4.67
38,9.37,50,7.12,6.73,10,11,144,9.82
31,3.99,107,8.29,6.36,7.95,4,123,6.7
42,8.81,87,4.78,4.36,10,66,196,10
44,9.54,45,8.31,5.63,9.23,102,158,10
57,9.88,32,4.33,4.68,10,2,263,8.64
40,8.23,63,6.37,5.04,9.46,3,92,10
48,1.92,25,4.42,9.78,1,4,219,1.02
46,1.5,100,4.75,9.43,3.73,105,230,3.67
47,7.66,38,7.87,6.54,6.69,22,290,6.39
43,9.07,115,4.09,3.37,10,35,73,10
37,2.49,57,6.78,7.49,3.35,103,262,2.88
55,9.47,114,4.49,3.31,10,8,20,9.18
36,6.49,25,8.06,6.6,8.47,107,86,9.99
44,2.12,101,8.04,6.91,2.76,79,74,3.07
42,2.5,116,7.51,6.99,3.66,94,147,4.32
57,1.59,113,7.78,8.49,2.34,19,63,4.18
55,2.29,101,6.95,6.72,3.51,31,87,3.83
40,7.59,74,6.43,5.68,10,28,289,10
46,2.97,92,6.05,6.13,3.31,105,158,3.95
32,6.05,92,7.31,4.98,9.88,113,251,9.06
20,7.49,66,5.91,6.22,9.36,47,242,9.02
27,9.06,72,4.01,5.58,10,73,134,9.83
32,6.31,98,4.5,3.93,9.93,112,191,10
33,6.13,56,7.26,7.78,7.97,36,118,9.43
34,9.22,69,5.82,4.69,9.75,89,21,10
36,3.65,119,8.95,3.94,6.84,69,292,7.44
28,2.83,72,5.77,6.3,7.98,73,59,7.22
22,8.86,7,4.54,6.36,9.58,17,274,8.99
22,1.67,90,5.64,8.43,3.86,63,119,1.77
31,2.71,33,7.43,8.84,2.08,60,201,2.83
43,4.7,114,6.64,3.08,9.45,112,42,9.18
25,4.25,87,7.05,6.45,8.48,14,71,6.98
22,7.35,111,4.56,4.11,10,20,24,10
24,1.83,68,8.13,7.96,3.96,47,146,5.4
33,5.29,9,8.51,6.45,6.92,11,291,7.36
31,8.28,83,4.73,2.32,10,13,262,10
54,7.15,21,7.13,2.97,10,33,261,10
58,6.68,11,5.15,7.08,6.93,21,84,8.46
21,3.15,107,4.91,5.93,5.77,24,81,6.3
53,4.54,28,5.02,6.49,6.26,32,293,7.62
34,2.63,30,6.61,8.63,3.24,118,28,4.24
53,5.58,5,8.43,7.2,5.73,35,258,3.16
23,6.26,109,8.09,5.05,8.18,64,111,8.5
33,6.68,6,4.72,8.02,5.84,69,20,5.87
46,8.88,116,6.55,5.4,9.83,51,279,10
53,1.56,96,4.75,9.39,1,19,25,1
55,4.49,109,6.19,4.92,9.66,69,22,8.94
54,6.32,78,6.81,6.8,7.65,90,174,10
27,6.13,12,8.06,5.58,7.85,117,217,8.18
58,1.2,62,8.31,9.19,2.75,10,228,3.54
53,2.7,23,4.14,7.51,2.63,119,182,1.68
46,8.61,93,7.45,4.25,10,87,104,10
31,5.64,96,6.05,5.97,7.61,108,293,7.43
21,4.72,83,6.47,6.45,6.39,104,195,5.38
59,9.1,18,5.11,5.96,9.6,19,179,10
53,1.67,82,4.17,7.92,4.22,86,266,4.57
30,9.3,101,8.18,2.99,10,68,196,9.92
35,1.25,87,5.15,7.49,3.37,112,234,2.86
50,6.06,68,8.4,5.34,10,94,196,10
38,6,21,4.35,6.63,7.54,114,258,8.14
33,6.75,59,6.04,5.82,8.33,118,174,7.99
32,1.27,21,7.71,8.29,2.62,66,291,3.77
22,5.77,91,5.28,4.85,9.67,30,56,9.33
23,2.02,16,8.84,9.15,1.15,62,293,1
55,2.4,94,7.19,8.31,4.17,56,200,4.79
20,2.94,46,5.09,7.21,4.31,92,25,4.15
29,6.52,6,7.97,6.84,7.98,51,262,8.83
53,4.51,16,8.92,7.32,6.12,33,132,2.98
50,1.77,75,5.25,9.91,1.11,94,130,1
53,3.6,61,8.11,8.53,4.43,76,165,3.7
50,1.69,62,8.89,7.37,4.47,43,294,5.24
48,6.98,6,5.1,6.16,7.65,110,180,7.15
38,6.02,28,5.17,6.42,6.73,117,22,5.06
44,4.67,108,7.59,5.13,8.97,109,199,7.69
44,9.35,71,8.75,3.33,10,22,126,8.38
25,5.67,3,7.48,8.08,4.76,74,229,5.15
54,8.99,103,6.52,1.53,10,24,47,10
49,6.21,117,4.53,4.91,8.12,93,122,7.53
43,4.39,15,8.62,8.34,4.63,80,55,4
19,5.85,79,4.35,7.28,5.27,111,104,3.02
29,2.37,85,5.06,8.39,1.28,117,46,2.12
39,7.07,74,6.25,3.79,10,84,34,10
34,9.84,58,6.5,4.73,10,65,199,10
24,3.23,40,4.28,9.71,2.17,79,100,1.82
21,3.91,117,4.41,5.21,7.03,21,279,7.59
54,4.65,59,4.63,6.06,7.6,80,207,7.77
55,5.35,74,4.2,6.07,8.75,40,61,10
49,7.47,68,8.89,5.72,9.57,117,200,9.92
28,2.23,105,5.19,8.32,4.05,98,234,3.61
18,3.72,57,8.4,7.05,5.76,65,132,5.28
42,5.85,101,7.92,6.61,8.23,88,120,8.49
59,6.31,111,7.53,4.53,9.51,25,222,8.92
41,5.83,75,7.29,4.43,10,107,143,8.64
34,4.92,39,6.49,7.22,6.6,59,274,5.68
25,7.4,88,6.82,4.79,8.43,30,69,7.95
44,2.84,57,8.45,7.62,4.94,117,237,6.03
35,3.54,60,7.89,7.93,6.1,32,82,5.17
44,5,44,5.15,6.67,7.14,81,24,6.96
39,7.26,76,4.52,6.21,8.22,113,66,8.05
33,1.74,47,5.47,10,3.19,112,202,2.96
19,2.04,89,4.66,8.14,3.28,87,266,5.1
22,8.04,10,8.77,6.78,8.24,13,162,8.59
35,3.35,55,5.91,5.08,7.48,23,232,5.41
20,9.67,103,4.87,4.04,10,42,101,8.28
44,9.65,22,7.11,4.91,10,103,59,10
34,7.17,76,5.99,4.75,10,54,212,8.61
33,7.45,32,5.09,4.05,10,68,219,10
23,6.86,51,4.29,6.27,7.9,56,268,8.14
24,2.6,115,4.46,5.94,6.18,89,157,6.02
31,5.5,27,6.82,5.46,7.77,65,20,7.19
55,8.14,114,7.75,5.65,10,11,69,10
57,7.97,3,8.63,5.51,8.09,56,178,7.39
32,9.09,91,6.93,2.74,10,98,121,9.54
50,9.11,97,7.26,3.87,10,42,174,9.25
44,3.35,114,5.21,6.37,6.25,118,63,6.91
46,7.5,50,5.37,6.4,9.35,60,155,9.36
54,6.86,9,6.09,6.66,7.8,98,289,7.78
22,8.97,112,8.34,4.49,10,28,91,10
46,2.65,118,6.18,4.84,8.69,53,66,7.09
49,7.66,51,5.2,6.1,9.1,95,212,8.01
23,4.81,71,8.6,7.62,6.74,29,282,5.87
19,4.55,8,6.06,7.02,7.21,79,153,7.33
23,1.32,17,4.4,9.78,1,37,241,1
21,9.65,65,6.73,2.63,10,65,250,9.59
46,7.08,81,7.13,6.12,10,48,233,10
42,6.32,39,8.78,5.15,9.08,52,290,8.35
26,3.26,65,8.03,8.21,4.25,109,212,3.81
20,6.93,21,4.51,5.49,9.62,81,160,10
43,9.51,79,6.56,3.64,10,72,267,8.62
44,2.47,100,6.17,6.25,5.28,64,68,3.68
53,9.85,95,5.97,4.26,10,115,148,9.62
49,4.85,73,4.7,6.27,6.45,85,83,6.77
18,9.8,104,5.88,1.87,10,84,242,9.79
33,6.7,33,6.35,6.18,7.12,17,104,9.11
28,3.92,47,5.09,7.43,4.05,26,156,3.88
43,4.37,15,6.88,6.37,6.21,118,203,5.17
57,3.61,48,5.11,7.59,4.21,115,97,3.82
18,4.01,97,4.61,6.91,6.18,107,108,4.39
43,6.82,100,8.92,3.05,10,16,200,9.97
45,1.15,62,7.44,7.13,4.28,119,284,4.32
26,9.71,39,6.97,4.73,10,9,289,10
39,7.92,55,5.64,5.45,7.18,54,186,6.62
25,9.47,97,5.04,3.5,10,94,123,8.85
59,7.46,107,4.66,5.57,8.69,89,93,9.09
44,5.33,76,4.31,5.29,9.21,67,148,9.19
56,2.71,47,7.5,8.37,2.62,79,256,3.4
36,5.65,36,5.38,5.89,6.96,10,165,5.38
42,7.41,11,5.59,8.47,7.13,59,60,5.22
55,8.69,78,4.8,4.92,10,64,91,8.88
38,3.92,93,4.59,4.98,7.43,118,297,6.55
41,5.59,94,6.47,7.54,5.48,98,171,5.94
41,6.58,92,7.64,3.33,10,78,261,8.68
36,6.3,97,8.95,6.27,7.08,31,136,7.57
19,1.47,31,5.7,7.8,3.5,108,262,1.84
31,5.35,107,7.32,6.84,4.98,119,129,5
49,8.28,22,4.58,5.19,9.61,73,81,10
59,8.22,73,6.78,3.26,10,69,33,10
49,5.56,71,6.59,6.63,7.71,86,261,9.43
45,9.57,20,4.16,3.61,10,25,82,9.42
56,8.44,74,6.41,3.6,10,4,107,10
57,7.64,11,6.48,4.93,10,23,73,10
59,5.64,48,5.86,5.92,8.16,76,194,8.52
57,6.32,102,6.87,4.5,8.99,77,152,8.01
30,3.01,46,4.23,7.69,3.53,82,56,2.44
29,5.79,82,8.22,4.84,8.66,1,134,7.44
25,5.73,97,6.6,3.64,9.8,45,120,9.29
32,2.82,61,4.16,8.11,3.65,112,84,3.64
43,9.56,37,8.92,4.99,10,25,213,10
29,3.2,97,5.91,6.72,5.32,106,90,6.15
44,1.94,109,8.93,7.26,3.78,30,217,2.15
35,5.2,25,4.9,7.9,5.72,30,44,5.02
53,7.17,39,4.15,6.19,10,19,156,10
44,2.76,15,7.57,9.11,2.4,26,269,1.93
26,2.65,18,8.73,8.42,2.81,61,199,2.79
56,3.35,49,4.39,8.61,3.92,116,192,3.15
18,3.72,55,7.68,8.03,4.65,103,168,5.57
24,3.22,28,4.35,6.16,6.52,18,45,5.97
43,5.24,108,7.97,4.43,10,27,270,10
24,1.16,37,6.91,7.79,1.1,106,299,2.2
24,1.79,60,7.91,8.42,5.06,117,280,2.36
25,7.56,35,5.86,6.88,8.72,55,242,10
33,4.71,84,8.53,6.41,7.33,45,101,8.28
20,4.24,9,5.51,8.37,4.47,13,193,5.97
27,1.09,46,5.42,6.03,4.32,104,194,3.44
24,3.68,86,8.8,7.24,5.65,69,100,5.79
38,8.39,43,4.61,4.36,10,75,38,9.93
54,4.06,115,6.96,7.79,4.97,6,44,4.44
48,9.67,107,6.87,5.45,9.65,79,128,10
40,4.51,61,5.18,6.79,5.21,102,23,6.04
44,5.18,6,5.59,7.27,7.78,18,52,8.32
39,8.22,101,5.43,4.52,10,57,181,9.64
56,9.85,68,8.23,3.84,10,34,126,10
44,4.34,18,5.95,8.25,3.69,30,158,3.11
21,2.08,109,5.79,6.86,5.7,37,270,5.39
41,5.71,32,7.18,5.9,6.56,71,150,5.79
40,6.33,23,6.48,6.55,6.47,105,22,4.03
36,9.64,106,6.13,3.29,10,45,116,10
59,4.73,22,7.55,7.6,5.51,73,24,6.07
20,1.82,85,6.06,7.95,3.52,80,298,3.83
44,6.86,99,5.11,6.22,8.57,54,32,9.7
20,1.19,52,7.71,7.96,2.1,37,88,1
45,4.83,109,4.34,5.36,8.44,93,57,9.31
34,4.69,20,9,7.58,8.59,19,67,9.39
48,3.29,81,6.98,5.45,4.2,36,263,4.72
27,9.68,101,5.08,1.72,10,26,115,9.87
39,4.63,90,4.99,6.25,5.68,27,243,6.61
47,9.05,36,5.37,4.44,10,109,210,10
38,5.64,48,8.4,5.39,7.52,1,42,8.49
53,8.38,24,8.13,5.43,8.48,55,31,8.19
40,5.06,38,4.72,5.6,6.91,23,143,8.23
55,9.92,29,7,2.93,10,110,40,9.82
29,6.76,42,8.55,3.8,10,58,55,10
42,2.4,77,7.67,7.1,2.78,30,146,4.6
37,1.06,97,6.94,7.61,4.8,1,231,5.65
59,9.36,53,5.04,4.82,9.33,91,139,9.45
24,7.18,31,8.72,5.96,6.91,36,124,6.54
46,1.96,94,8.46,8.2,3.49,60,134,4.39
46,7.69,48,5.61,5.68,10,31,161,10
30,3.04,1,6.49,8.2,4.73,70,136,5.93
20,8.28,46,4.41,6.64,8.17,62,203,7.23
19,6.49,102,7.16,4.98,10,9,196,10
33,2.11,98,4.27,8.61,2.57,50,224,3.01
47,1.64,22,8.53,8.73,1,3,290,1.93
55,5.2,5,8.4,6.53,4.99,82,157,6.09
23,9.43,84,5.41,4.09,10,76,34,10
24,6.08,89,7.71,7.56,5.24,94,281,5.85
22,7.83,93,6.2,4.87,9.23,35,38,9.71
24,5.23,40,8.23,8.78,4.51,94,287,3.2
51,4.46,41,4.31,9.45,2.11,86,107,2.66
49,8.4,116,6.53,3.34,10,30,182,10
30,5.17,93,5.99,3.96,9.03,61,209,7.41
47,2.27,52,5.3,7.65,4,15,189,4.57
42,3.47,71,5.05,5.86,6.14,55,260,7.2
38,6.05,38,7.38,5.9,9.15,85,213,9.89
38,4.62,96,5.01,6.8,5.35,8,282,5.5
45,4.3,9,7.16,8.3,5.16,84,239,5.42
37,7.02,81,5.95,4.87,10,49,288,8.6
51,6.73,111,5.21,6.49,7.81,0,227,7.92
22,3.83,99,7.92,7.16,6.15,45,260,5.33
35,4.23,104,5.82,6.86,5.89,78,97,5.68
56,7.77,118,4.07,2.71,10,6,133,8.85
28,9.29,49,8.26,5.36,9.11,45,161,8.92
34,3.92,74,5.57,5.66,5.89,26,276,5.52
39,3.63,107,8.11,6.84,5.41,96,29,4.98
54,3.39,7,6.73,9.33,1,17,187,1
37,2.27,0,8.41,8.42,2.77,69,97,3.82
23,4.39,71,6.09,5.61,6.98,23,283,8.02
51,5.64,68,4.85,5.14,7.29,25,150,7.93
31,5.84,0,4.09,7.25,5.66,7,156,5.61
40,7.22,66,7.89,7.1,6.84,39,288,6.52
37,1.47,26,7.9,7.78,3.6,70,25,3.16
30,6.05,108,4.98,5.35,9.22,33,141,8.64
58,3.29,60,8.78,6.49,4.61,93,55,4.55
49,3.15,47,8.75,6.22,7.31,114,270,7.15
43,8.11,22,5.83,6.41,9.63,58,249,8.28
31,2.38,43,4.74,7.56,2.74,84,216,5.08
53,3.96,102,5.42,7.68,5.91,75,153,6.47
25,6.74,39,8.65,4.67,8.98,14,290,8.46
57,6.79,10,7.05,8.16,7.25,83,183,5.95
39,1.43,108,8.57,8.26,2.65,97,244,1
39,1.65,10,4.11,8.46,2.51,107,154,3.35
33,6.9,99,8.95,5.79,9.74,11,83,10
44,9.58,101,7.14,4.24,10,5,166,9.82
27,9.99,30,4.93,6.37,10,40,74,10
42,9.88,59,6.53,2.72,10,98,117,10
48,4.16,54,8.1,6.43,6.55,27,70,5.85
38,3.18,23,4.71,7.13,4.23,24,183,5.53
44,1.89,61,7.04,7.65,3.08,102,55,3.34
34,3.93,18,7.47,6.24,6.1,116,24,6.66
50,3.49,116,6.06,4.86,7.35,4,260,7.34
48,6.19,95,6.71,5.41,8.38,23,236,8.83
59,4.32,39,8.19,6.12,6.28,28,26,7.11
43,3.08,101,8.76,6.68,5.79,28,27,5.14
38,6.51,16,6.77,6.35,7.94,11,231,8.99
53,3.91,49,7.51,6.28,6.74,7,270,7.57
18,4.18,98,5.61,7.36,7.4,50,124,7.83
21,6.39,11,5.67,5.44,10,46,261,10
21,2.06,14,8.44,9.33,1.5,45,224,1.94
43,7.97,38,4.49,4.43,10,111,227,9.28
21,9.69,12,5.03,5.02,10,1,100,10
26,5.42,93,5.35,5.8,9.18,103,139,9.06
47,6.04,105,4.47,4.65,10,117,96,10
21,4.46,18,7.34,8.19,5.96,109,119,5.85
22,9.61,72,8.53,4.98,10,47,104,10
40,2.2,56,4.13,7.88,3.83,49,40,5.24
33,8.32,91,5.26,5.87,10,30,143,9.79
39,6.85,107,8.6,4.28,9.74,65,246,8.89
54,8.12,59,6.33,5.19,9.63,48,132,9.24
25,9.55,106,8.43,2.99,10,80,176,10
50,5.47,55,8.72,7.33,7.69,84,168,8.79
55,3.59,24,8.95,8.02,2.86,40,223,2.98
33,8.02,103,5.98,5.29,9.63,11,66,9.45
22,8.6,104,5.71,3.79,10,117,275,10
33,7.18,3,7.74,5.48,8.95,110,143,7.31
24,8.64,51,6.97,4.22,10,117,209,10
18,7.57,100,7.3,5.27,10,103,158,9.56
26,9.62,6,6.66,4.11,10,2,32,9.87
35,6.14,104,6.57,6.68,7.86,66,288,8.83
20,4.42,67,5.57,7.04,6.48,24,61,5.74
41,7.12,86,6.98,3.82,10,23,161,8.68
45,1.62,107,5.34,7.85,4.61,39,202,5.43
27,5.49,107,5.78,4.77,7.92,30,226,6.88
26,7.96,69,7.15,3.36,10,2,59,10
30,2.52,44,7.18,8.5,1.79,9,169,1.51
52,4.6,8,6.89,7.73,4.24,117,129,3.92
40,4.15,8,7.37,8.83,4.34,91,267,5.27
34,4.01,84,6.06,6.99,5.55,63,291,6.12
24,6.86,2,6.97,5.87,8.76,96,220,7.49
33,5.48,76,4.48,7.06,7.81,21,38,7.52
57,8.18,62,6.42,4.16,10,16,223,10
53,1.52,101,6.93,6.83,3.55,40,157,4.06
37,5.09,81,6.11,5.94,7.14,51,288,6.28
41,1.13,118,4.08,6.02,5.42,3,151,7.89
22,2.99,109,7.51,7.69,2.39,51,148,2.92
23,7.98,94,6.28,4.27,10,17,85,8.32
45,1.95,92,4.78,7.44,3.97,85,192,4.34
22,1.95,118,8.86,9.18,2.44,50,208,2.74
56,4.61,1,8.71,8.23,5.31,4,234,6.07
55,7.99,30,4.79,4.41,10,54,68,8.07
19,6.74,37,7.54,7.35,8.54,79,66,9.27
56,8.04,115,6.59,4.25,10,75,36,10
38,1.45,6,5.45,8.06,2.04,41,96,1
57,6.07,103,7.42,5.46,8.51,33,98,10
54,5.08,9,6.24,7.3,5.37,40,200,4.36
35,9.06,76,8.49,2.93,10,68,179,10
29,7.64,58,7.52,5.51,9.76,2,136,9.95
34,4.82,0,6.54,8.08,7.09,31,282,6.47
54,5.98,36,6.26,4.22,9.88,43,195,8.53
55,4.82,24,4.16,7.12,4.73,59,256,4.47
32,4.97,93,4.8,7.21,5.03,64,98,3.74
24,6.71,65,4.23,5.11,10,1,229,10
31,2.95,99,4.32,7.27,6.36,44,193,7.11
18,4,87,4.34,6.93,4.37,98,207,3.28
55,3.51,75,4.07,4.63,9.53,7,100,10
20,8.21,4,7.96,5.33,10,57,80,10
54,9.48,55,6.39,5.29,8.87,50,64,7.86
48,4.73,78,7.75,6.81,6.65,55,274,5.88
30,1.69,41,4.84,9.49,1,66,82,1.37
35,1.84,63,8.21,7.94,2.1,87,204,1.18
34,4.6,48,4.47,8.09,4.97,100,161,5.18
34,4.55,45,5.61,8.06,4.32,23,255,4.96
28,2.32,70,5.85,9.53,1.5,22,98,1
37,8.26,117,5.18,5.49,10,21,209,9.74
27,5.5,1,4.69,7.28,6.02,65,105,6.21
46,1.98,118,7.14,5.22,5.49,12,136,5.09
51,1.89,66,4.04,7.37,3.44,8,211,1.33
34,5.01,3,7.96,6.91,8.32,22,82,7.63
59,2.05,61,4.21,7.53,4.58,24,49,4.33
30,6.05,111,8.82,4.42,9.74,85,240,8.08
56,4.47,79,8.34,7.7,5.81,104,258,5.85
44,9.28,26,6.07,4.97,10,46,47,10
43,4.77,85,4.71,6.41,9.34,58,277,9.52
45,6.53,66,8.35,5.37,8.75,97,264,7.82
30,8.3,112,7.22,3.2,10,83,70,10
29,3.73,16,6.52,8.41,4.66,51,92,3.64
45,5.61,85,5.6,5.88,7.9,40,182,7.68
19,2.09,51,6.81,9.3,2.32,16,227,2.97
54,4.89,70,6.08,7.69,5.56,39,111,5.49
51,4.38,56,6.33,7.14,6.59,27,128,6.14
40,4.85,29,8.23,7.31,6.06,40,166,5.85
46,1.97,71,8.76,7.45,3.3,78,221,4.35
52,4.59,82,8.81,7.64,5.74,77,143,5.63
28,8.83,70,8.54,5.36,10,72,280,10
50,9.43,64,8.01,4.78,10,5,114,9.37
28,3.18,15,6.27,8.01,2.93,21,247,1.69
26,3.7,113,4.44,6.68,4.41,0,239,2.2
31,1.09,103,7.15,8.4,2.36,101,299,1.63
26,2.04,94,6.01,6.66,3.68,95,35,2.09
56,4.11,102,7.44,6.38,7.36,88,192,7.19
20,7.17,26,5.1,5.09,8.94,26,282,8.43
46,3.63,73,7.82,6.59,6.49,14,256,7.28
36,1.68,97,4.85,8.03,2.27,96,264,1.44
53,7.58,46,8.04,6.6,9.1,43,40,8.01
49,5.2,13,8.56,6.78,6.55,113,200,7.77
24,5.67,1,8.5,5.82,8.92,30,225,10
45,3.93,38,5.73,7.41,5.39,68,28,5.84
35,6.52,54,5.95,5.95,8.14,59,194,8.55
22,9.02,85,8.19,3.25,10,118,178,10
40,5.98,25,7.46,6.09,6.68,113,118,6.39
39,6.29,43,6.63,6.04,9.61,107,62,7.42
43,4.36,68,8.8,7.61,4.82,96,202,3.57
59,1.74,37,6.58,7.27,3.79,43,271,5.29
29,4.86,79,5.22,6.08,6.62,40,214,7.75
57,9.32,11,7.4,6.55,10,78,140,10
36,7.12,104,6.56,4.09,10,55,61,9.8
18,5.41,115,5.02,5.88,9.16,62,133,8.33
20,6.59,107,4.76,4.92,8.55,28,61,7.24
44,6.03,105,5.78,5.84,7.68,99,254,9.44
35,9.21,16,8.85,5.15,10,13,41,10
47,3.01,24,4.73,8.43,4.54,83,42,6.64
19,9,63,6.36,5.37,10,92,217,10
22,7.2,87,5.63,5.59,7.92,6,204,8.9
46,2.15,10,8.72,9.43,3.18,2,282,2.01
50,4.35,17,5.89,8.37,4.07,73,151,6.17
59,4.93,35,5.13,6.69,6.14,52,277,6.1
37,1.75,2,6.39,8.05,3.43,86,247,4.89
47,5.99,82,4.77,7.45,7.25,99,51,6.47
59,3.33,69,5.9,7.55,5.22,24,64,6.17
22,5.12,86,7.66,7.16,5.55,31,182,5.2
38,4.95,103,7,3.71,9.73,108,24,9.83
